repo_id,owner,repo_name,full_name,repo_url,description,language,topics,stars_total,forks_total,watchers_total,open_issues_count,created_at,updated_at,pushed_at,license,default_branch,has_issues,has_wiki,has_pages,archived,size,stars_this_week,readme_text,collected_at,source_type,api_status
900106,agent-lab-04,research-agent-radar-106,agent-lab-04/research-agent-radar-106,https://github.com/agent-lab-04/research-agent-radar-106,Research Agent toolkit for AI Agent ecosystem analysis and course demos.,TypeScript,research-agent|paper|workflow,705,145,309,39,2021-07-08T03:08:27+00:00,2024-04-06T03:08:27+00:00,2024-04-04T03:08:27+00:00,MIT,main,True,False,True,False,56345,3,"# Research Agent Lab 106

This project explores AI agent workflows for learning, automation, and reproducible experiments.

## Installation
pip install -r requirements.txt

Topics: research-agent, paper, workflow",2026-06-15T03:08:27+00:00,sample_fallback,sample_fallback
900107,agent-lab-05,workflow-agent-radar-107,agent-lab-05/workflow-agent-radar-107,https://github.com/agent-lab-05/workflow-agent-radar-107,Workflow Agent toolkit for AI Agent ecosystem analysis and course demos.,Python,workflow-agent|orchestration|agentic-ai,996,205,200,68,2026-01-29T03:08:27+00:00,2026-05-13T03:08:27+00:00,2026-05-10T03:08:27+00:00,BSD-3-Clause,main,True,True,False,False,25855,20,"# Workflow Agent Lab 107

This project explores AI agent workflows for learning, automation, and reproducible experiments.

## Installation
pip install -r requirements.txt

## Quickstart
Run python main.py to launch the demo.

## Demo
Includes examples and screenshots.

## CPU Friendly
Runs on CPU-only Windows 11 environments.

## Docker
A Dockerfile example is provided.

Topics: workflow-agent, orchestration, agentic-ai

Topics: workflow-agent, orchestration, agentic-ai",2026-06-15T03:08:27+00:00,sample_fallback,sample_fallback
900108,agent-lab-06,mcp-tool-radar-108,agent-lab-06/mcp-tool-radar-108,https://github.com/agent-lab-06/mcp-tool-radar-108,MCP Tool toolkit for AI Agent ecosystem analysis and course demos.,TypeScript,mcp|tooling|developer-tools,1270,85,1073,74,2021-02-27T03:08:27+00:00,2026-01-17T03:08:27+00:00,2026-01-16T03:08:27+00:00,BSD-3-Clause,main,True,False,False,False,65575,4,"# MCP Tool Lab 108

This project explores AI agent workflows for learning, automation, and reproducible experiments.

## Installation
pip install -r requirements.txt

Requires GPU acceleration and multiple API key providers.

Experimental status; issues may be stale.

Topics: mcp, tooling, developer-tools

Topics: mcp, tooling, developer-tools

Topics: mcp, tooling, developer-tools",2026-06-15T03:08:27+00:00,sample_fallback,sample_fallback
900109,agent-lab-07,multimodal-agent-radar-109,agent-lab-07/multimodal-agent-radar-109,https://github.com/agent-lab-07/multimodal-agent-radar-109,Multimodal Agent toolkit for AI Agent ecosystem analysis and course demos.,Python,multimodal|vision-language|agent,239,29,77,19,2026-04-16T03:08:27+00:00,2026-06-09T03:08:27+00:00,2026-06-08T03:08:27+00:00,MIT,main,True,True,True,False,76263,50,"# Multimodal Agent Lab 109

This project explores AI agent workflows for learning, automation, and reproducible experiments.

## Installation
pip install -r requirements.txt

## Quickstart
Run python main.py to launch the demo.

## Demo
Includes examples and screenshots.

## CPU Friendly
Runs on CPU-only Windows 11 environments.

## Docker
A Dockerfile example is provided.

Topics: multimodal, vision-language, agent

Topics: multimodal, vision-language, agent

Topics: multimodal, vision-language, agent",2026-06-15T03:08:27+00:00,sample_fallback,sample_fallback
900110,agent-lab-08,automl-agent-radar-110,agent-lab-08/automl-agent-radar-110,https://github.com/agent-lab-08/automl-agent-radar-110,AutoML Agent toolkit for AI Agent ecosystem analysis and course demos.,Python,automl|mlops|agent,559,122,230,48,2026-05-20T03:08:27+00:00,2026-06-07T03:08:27+00:00,2026-06-04T03:08:27+00:00,BSD-3-Clause,main,True,False,True,False,64533,180,"# AutoML Agent Lab 110

This project explores AI agent workflows for learning, automation, and reproducible experiments.

## Installation
pip install -r requirements.txt

## Quickstart
Run python main.py to launch the demo.

## Demo
Includes examples and screenshots.

Topics: automl, mlops, agent

Topics: automl, mlops, agent

Topics: automl, mlops, agent

Topics: automl, mlops, agent",2026-06-15T03:08:27+00:00,sample_fallback,sample_fallback
900111,agent-lab-09,data-agent-radar-111,agent-lab-09/data-agent-radar-111,https://github.com/agent-lab-09/data-agent-radar-111,Data Agent toolkit for AI Agent ecosystem analysis and course demos.,Jupyter Notebook,data-agent|analytics|pandas,6579,1115,3246,424,2024-03-19T03:08:27+00:00,2024-03-03T03:08:27+00:00,2024-02-29T03:08:27+00:00,NOASSERTION,main,True,False,True,False,31338,30,"# Data Agent Lab 111

This project explores AI agent workflows for learning, automation, and reproducible experiments.

## Installation
pip install -r requirements.txt

Topics: data-agent, analytics, pandas

Topics: data-agent, analytics, pandas

Topics: data-agent, analytics, pandas",2026-06-15T03:08:27+00:00,sample_fallback,sample_fallback
900112,agent-lab-10,coding-agent-radar-112,agent-lab-10/coding-agent-radar-112,https://github.com/agent-lab-10/coding-agent-radar-112,Coding Agent toolkit for AI Agent ecosystem analysis and course demos.,Python,coding-agent|codex|automation,1115,63,740,30,2022-03-30T03:08:27+00:00,2026-05-28T03:08:27+00:00,2026-05-25T03:08:27+00:00,Apache-2.0,main,True,False,True,False,29927,18,"# Coding Agent Lab 112

This project explores AI agent workflows for learning, automation, and reproducible experiments.

## Installation
pip install -r requirements.txt

## Quickstart
Run python main.py to launch the demo.

## Demo
Includes examples and screenshots.

## CPU Friendly
Runs on CPU-only Windows 11 environments.

## Docker
A Dockerfile example is provided.

Topics: coding-agent, codex, automation",2026-06-15T03:08:27+00:00,sample_fallback,sample_fallback
900113,agent-lab-11,rag-agent-radar-113,agent-lab-11/rag-agent-radar-113,https://github.com/agent-lab-11/rag-agent-radar-113,RAG Agent toolkit for AI Agent ecosystem analysis and course demos.,Python,rag|llm|retrieval,468,39,183,53,2021-08-06T03:08:27+00:00,2025-11-13T03:08:27+00:00,2025-11-13T03:08:27+00:00,NOASSERTION,main,True,False,False,False,26090,12,"# RAG Agent Lab 113

This project explores AI agent workflows for learning, automation, and reproducible experiments.

## Installation
pip install -r requirements.txt

Requires GPU acceleration and multiple API key providers.

Experimental status; issues may be stale.

Topics: rag, llm, retrieval",2026-06-15T03:08:27+00:00,sample_fallback,sample_fallback
900114,agent-lab-12,research-agent-radar-114,agent-lab-12/research-agent-radar-114,https://github.com/agent-lab-12/research-agent-radar-114,Research Agent toolkit for AI Agent ecosystem analysis and course demos.,TypeScript,research-agent|paper|workflow,643,88,403,44,2026-03-23T03:08:27+00:00,2026-06-06T03:08:27+00:00,2026-06-02T03:08:27+00:00,BSD-3-Clause,main,True,False,False,False,56592,80,"# Research Agent Lab 114

This project explores AI agent workflows for learning, automation, and reproducible experiments.

## Installation
pip install -r requirements.txt

## Quickstart
Run python main.py to launch the demo.

## Demo
Includes examples and screenshots.

## CPU Friendly
Runs on CPU-only Windows 11 environments.

## Docker
A Dockerfile example is provided.

Topics: research-agent, paper, workflow

Topics: research-agent, paper, workflow

Topics: research-agent, paper, workflow

Topics: research-agent, paper, workflow",2026-06-15T03:08:27+00:00,sample_fallback,sample_fallback
900115,agent-lab-13,workflow-agent-radar-115,agent-lab-13/workflow-agent-radar-115,https://github.com/agent-lab-13/workflow-agent-radar-115,Workflow Agent toolkit for AI Agent ecosystem analysis and course demos.,Python,workflow-agent|orchestration|agentic-ai,2329,102,1460,31,2026-04-05T03:08:27+00:00,2026-06-10T03:08:27+00:00,2026-06-07T03:08:27+00:00,NOASSERTION,main,True,False,False,False,16540,465,"# Workflow Agent Lab 115

This project explores AI agent workflows for learning, automation, and reproducible experiments.

## Installation
pip install -r requirements.txt

## Quickstart
Run python main.py to launch the demo.

## Demo
Includes examples and screenshots.

Topics: workflow-agent, orchestration, agentic-ai

Topics: workflow-agent, orchestration, agentic-ai

Topics: workflow-agent, orchestration, agentic-ai

Topics: workflow-agent, orchestration, agentic-ai",2026-06-15T03:08:27+00:00,sample_fallback,sample_fallback
900116,agent-lab-14,mcp-tool-radar-116,agent-lab-14/mcp-tool-radar-116,https://github.com/agent-lab-14/mcp-tool-radar-116,MCP Tool toolkit for AI Agent ecosystem analysis and course demos.,TypeScript,mcp|tooling|developer-tools,4938,632,1831,291,2020-10-24T03:08:27+00:00,2024-03-26T03:08:27+00:00,2024-03-22T03:08:27+00:00,Apache-2.0,main,True,False,True,False,83209,19,"# MCP Tool Lab 116

This project explores AI agent workflows for learning, automation, and reproducible experiments.

## Installation
pip install -r requirements.txt

Topics: mcp, tooling, developer-tools

Topics: mcp, tooling, developer-tools

Topics: mcp, tooling, developer-tools",2026-06-15T03:08:27+00:00,sample_fallback,sample_fallback
900117,agent-lab-15,multimodal-agent-radar-117,agent-lab-15/multimodal-agent-radar-117,https://github.com/agent-lab-15/multimodal-agent-radar-117,Multimodal Agent toolkit for AI Agent ecosystem analysis and course demos.,Python,multimodal|vision-language|agent,1011,179,525,97,2024-07-07T03:08:27+00:00,2026-05-09T03:08:27+00:00,2026-05-07T03:08:27+00:00,BSD-3-Clause,main,True,False,True,False,58317,47,"# Multimodal Agent Lab 117

This project explores AI agent workflows for learning, automation, and reproducible experiments.

## Installation
pip install -r requirements.txt

## Quickstart
Run python main.py to launch the demo.

## Demo
Includes examples and screenshots.

## CPU Friendly
Runs on CPU-only Windows 11 environments.

## Docker
A Dockerfile example is provided.

Topics: multimodal, vision-language, agent",2026-06-15T03:08:27+00:00,sample_fallback,sample_fallback
900118,agent-lab-16,automl-agent-radar-118,agent-lab-16/automl-agent-radar-118,https://github.com/agent-lab-16/automl-agent-radar-118,AutoML Agent toolkit for AI Agent ecosystem analysis and course demos.,Python,automl|mlops|agent,722,82,579,50,2022-08-14T03:08:27+00:00,2025-09-30T03:08:27+00:00,2025-09-26T03:08:27+00:00,BSD-3-Clause,main,True,False,False,False,1469,12,"# AutoML Agent Lab 118

This project explores AI agent workflows for learning, automation, and reproducible experiments.

## Installation
pip install -r requirements.txt

Requires GPU acceleration and multiple API key providers.

Experimental status; issues may be stale.

Topics: automl, mlops, agent

Topics: automl, mlops, agent

Topics: automl, mlops, agent

Topics: automl, mlops, agent",2026-06-15T03:08:27+00:00,sample_fallback,sample_fallback
900119,agent-lab-00,data-agent-radar-119,agent-lab-00/data-agent-radar-119,https://github.com/agent-lab-00/data-agent-radar-119,Data Agent toolkit for AI Agent ecosystem analysis and course demos.,Jupyter Notebook,data-agent|analytics|pandas,339,22,160,12,2026-04-30T03:08:27+00:00,2026-06-08T03:08:27+00:00,2026-06-08T03:08:27+00:00,Apache-2.0,main,True,True,False,False,17979,89,"# Data Agent Lab 119

This project explores AI agent workflows for learning, automation, and reproducible experiments.

## Installation
pip install -r requirements.txt

## Quickstart
Run python main.py to launch the demo.

## Demo
Includes examples and screenshots.

## CPU Friendly
Runs on CPU-only Windows 11 environments.

## Docker
A Dockerfile example is provided.

Topics: data-agent, analytics, pandas

Topics: data-agent, analytics, pandas

Topics: data-agent, analytics, pandas

Topics: data-agent, analytics, pandas",2026-06-15T03:08:27+00:00,sample_fallback,sample_fallback
900120,agent-lab-01,coding-agent-radar-120,agent-lab-01/coding-agent-radar-120,https://github.com/agent-lab-01/coding-agent-radar-120,Coding Agent toolkit for AI Agent ecosystem analysis and course demos.,Python,coding-agent|codex|automation,2503,542,1886,51,2026-05-02T03:08:27+00:00,2026-06-05T03:08:27+00:00,2026-06-01T03:08:27+00:00,MIT,main,True,False,False,False,43274,638,"# Coding Agent Lab 120

This project explores AI agent workflows for learning, automation, and reproducible experiments.

## Installation
pip install -r requirements.txt

## Quickstart
Run python main.py to launch the demo.

## Demo
Includes examples and screenshots.

Topics: coding-agent, codex, automation

Topics: coding-agent, codex, automation

Topics: coding-agent, codex, automation

Topics: coding-agent, codex, automation

Topics: coding-agent, codex, automation",2026-06-15T03:08:27+00:00,sample_fallback,sample_fallback
900121,agent-lab-02,rag-agent-radar-121,agent-lab-02/rag-agent-radar-121,https://github.com/agent-lab-02/rag-agent-radar-121,RAG Agent toolkit for AI Agent ecosystem analysis and course demos.,Python,rag|llm|retrieval,3029,217,1667,70,2021-02-13T03:08:27+00:00,2024-06-25T03:08:27+00:00,2024-06-23T03:08:27+00:00,BSD-3-Clause,main,True,False,True,False,59019,6,"# RAG Agent Lab 121

This project explores AI agent workflows for learning, automation, and reproducible experiments.

## Installation
pip install -r requirements.txt

Topics: rag, llm, retrieval

Topics: rag, llm, retrieval

Topics: rag, llm, retrieval

Topics: rag, llm, retrieval

Topics: rag, llm, retrieval",2026-06-15T03:08:27+00:00,sample_fallback,sample_fallback
900122,agent-lab-03,research-agent-radar-122,agent-lab-03/research-agent-radar-122,https://github.com/agent-lab-03/research-agent-radar-122,Research Agent toolkit for AI Agent ecosystem analysis and course demos.,TypeScript,research-agent|paper|workflow,1499,256,783,175,2026-05-24T03:08:27+00:00,2026-05-02T03:08:27+00:00,2026-05-01T03:08:27+00:00,MIT,main,True,False,False,False,5386,22,"# Research Agent Lab 122

This project explores AI agent workflows for learning, automation, and reproducible experiments.

## Installation
pip install -r requirements.txt

## Quickstart
Run python main.py to launch the demo.

## Demo
Includes examples and screenshots.

## CPU Friendly
Runs on CPU-only Windows 11 environments.

## Docker
A Dockerfile example is provided.

Topics: research-agent, paper, workflow

Topics: research-agent, paper, workflow",2026-06-15T03:08:27+00:00,sample_fallback,sample_fallback
900123,agent-lab-04,workflow-agent-radar-123,agent-lab-04/workflow-agent-radar-123,https://github.com/agent-lab-04/workflow-agent-radar-123,Workflow Agent toolkit for AI Agent ecosystem analysis and course demos.,Python,workflow-agent|orchestration|agentic-ai,308,58,130,68,2024-03-14T03:08:27+00:00,2025-03-30T03:08:27+00:00,2025-03-28T03:08:27+00:00,MIT,main,True,True,True,False,72283,7,"# Workflow Agent Lab 123

This project explores AI agent workflows for learning, automation, and reproducible experiments.

## Installation
pip install -r requirements.txt

Requires GPU acceleration and multiple API key providers.

Experimental status; issues may be stale.

Topics: workflow-agent, orchestration, agentic-ai

Topics: workflow-agent, orchestration, agentic-ai

Topics: workflow-agent, orchestration, agentic-ai

Topics: workflow-agent, orchestration, agentic-ai

Topics: workflow-agent, orchestration, agentic-ai",2026-06-15T03:08:27+00:00,sample_fallback,sample_fallback
900124,agent-lab-05,mcp-tool-radar-124,agent-lab-05/mcp-tool-radar-124,https://github.com/agent-lab-05/mcp-tool-radar-124,MCP Tool toolkit for AI Agent ecosystem analysis and course demos.,TypeScript,mcp|tooling|developer-tools,186,36,106,4,2026-04-12T03:08:27+00:00,2026-06-07T03:08:27+00:00,2026-06-07T03:08:27+00:00,Apache-2.0,main,True,False,True,False,5510,20,"# MCP Tool Lab 124

This project explores AI agent workflows for learning, automation, and reproducible experiments.

## Installation
pip install -r requirements.txt

## Quickstart
Run python main.py to launch the demo.

## Demo
Includes examples and screenshots.

## CPU Friendly
Runs on CPU-only Windows 11 environments.

## Docker
A Dockerfile example is provided.

Topics: mcp, tooling, developer-tools

Topics: mcp, tooling, developer-tools",2026-06-15T03:08:27+00:00,sample_fallback,sample_fallback
900125,agent-lab-06,multimodal-agent-radar-125,agent-lab-06/multimodal-agent-radar-125,https://github.com/agent-lab-06/multimodal-agent-radar-125,Multimodal Agent toolkit for AI Agent ecosystem analysis and course demos.,Python,multimodal|vision-language|agent,802,126,242,73,2026-05-26T03:08:27+00:00,2026-06-14T03:08:27+00:00,2026-06-13T03:08:27+00:00,MIT,main,True,False,True,False,24742,235,"# Multimodal Agent Lab 125

This project explores AI agent workflows for learning, automation, and reproducible experiments.

## Installation
pip install -r requirements.txt

## Quickstart
Run python main.py to launch the demo.

## Demo
Includes examples and screenshots.

Topics: multimodal, vision-language, agent",2026-06-15T03:08:27+00:00,sample_fallback,sample_fallback
900126,agent-lab-07,automl-agent-radar-126,agent-lab-07/automl-agent-radar-126,https://github.com/agent-lab-07/automl-agent-radar-126,AutoML Agent toolkit for AI Agent ecosystem analysis and course demos.,Python,automl|mlops|agent,3234,358,2349,189,2021-06-27T03:08:27+00:00,2025-08-13T03:08:27+00:00,2025-08-11T03:08:27+00:00,Apache-2.0,main,True,False,True,False,67723,27,"# AutoML Agent Lab 126

This project explores AI agent workflows for learning, automation, and reproducible experiments.

## Installation
pip install -r requirements.txt

Topics: automl, mlops, agent",2026-06-15T03:08:27+00:00,sample_fallback,sample_fallback
900127,agent-lab-08,data-agent-radar-127,agent-lab-08/data-agent-radar-127,https://github.com/agent-lab-08/data-agent-radar-127,Data Agent toolkit for AI Agent ecosystem analysis and course demos.,Jupyter Notebook,data-agent|analytics|pandas,254,19,66,10,2022-02-19T03:08:27+00:00,2026-05-26T03:08:27+00:00,2026-05-26T03:08:27+00:00,Apache-2.0,main,True,False,False,False,16440,5,"# Data Agent Lab 127

This project explores AI agent workflows for learning, automation, and reproducible experiments.

## Installation
pip install -r requirements.txt

## Quickstart
Run python main.py to launch the demo.

## Demo
Includes examples and screenshots.

## CPU Friendly
Runs on CPU-only Windows 11 environments.

## Docker
A Dockerfile example is provided.

Topics: data-agent, analytics, pandas

Topics: data-agent, analytics, pandas

Topics: data-agent, analytics, pandas

Topics: data-agent, analytics, pandas

Topics: data-agent, analytics, pandas",2026-06-15T03:08:27+00:00,sample_fallback,sample_fallback
900128,agent-lab-09,coding-agent-radar-128,agent-lab-09/coding-agent-radar-128,https://github.com/agent-lab-09/coding-agent-radar-128,Coding Agent toolkit for AI Agent ecosystem analysis and course demos.,Python,coding-agent|codex|automation,756,48,359,57,2026-02-20T03:08:27+00:00,2025-01-16T03:08:27+00:00,2025-01-14T03:08:27+00:00,MIT,main,True,True,True,False,87823,22,"# Coding Agent Lab 128

This project explores AI agent workflows for learning, automation, and reproducible experiments.

## Installation
pip install -r requirements.txt

Requires GPU acceleration and multiple API key providers.

Experimental status; issues may be stale.

Topics: coding-agent, codex, automation",2026-06-15T03:08:27+00:00,sample_fallback,sample_fallback
900129,agent-lab-10,rag-agent-radar-129,agent-lab-10/rag-agent-radar-129,https://github.com/agent-lab-10/rag-agent-radar-129,RAG Agent toolkit for AI Agent ecosystem analysis and course demos.,Python,rag|llm|retrieval,339,53,202,12,2026-03-01T03:08:27+00:00,2026-06-14T03:08:27+00:00,2026-06-11T03:08:27+00:00,BSD-3-Clause,main,True,True,False,False,74706,43,"# RAG Agent Lab 129

This project explores AI agent workflows for learning, automation, and reproducible experiments.

## Installation
pip install -r requirements.txt

## Quickstart
Run python main.py to launch the demo.

## Demo
Includes examples and screenshots.

## CPU Friendly
Runs on CPU-only Windows 11 environments.

## Docker
A Dockerfile example is provided.

Topics: rag, llm, retrieval

Topics: rag, llm, retrieval",2026-06-15T03:08:27+00:00,sample_fallback,sample_fallback
900130,agent-lab-11,research-agent-radar-130,agent-lab-11/research-agent-radar-130,https://github.com/agent-lab-11/research-agent-radar-130,Research Agent toolkit for AI Agent ecosystem analysis and course demos.,TypeScript,research-agent|paper|workflow,966,123,705,26,2026-02-02T03:08:27+00:00,2026-06-04T03:08:27+00:00,2026-06-03T03:08:27+00:00,Apache-2.0,main,True,False,True,False,31888,108,"# Research Agent Lab 130

This project explores AI agent workflows for learning, automation, and reproducible experiments.

## Installation
pip install -r requirements.txt

## Quickstart
Run python main.py to launch the demo.

## Demo
Includes examples and screenshots.

Topics: research-agent, paper, workflow

Topics: research-agent, paper, workflow

Topics: research-agent, paper, workflow

Topics: research-agent, paper, workflow",2026-06-15T03:08:27+00:00,sample_fallback,sample_fallback
900131,agent-lab-12,workflow-agent-radar-131,agent-lab-12/workflow-agent-radar-131,https://github.com/agent-lab-12/workflow-agent-radar-131,Workflow Agent toolkit for AI Agent ecosystem analysis and course demos.,Python,workflow-agent|orchestration|agentic-ai,3892,376,958,156,2023-01-19T03:08:27+00:00,2025-06-18T03:08:27+00:00,2025-06-15T03:08:27+00:00,BSD-3-Clause,main,True,False,False,True,19735,13,"# Workflow Agent Lab 131

This project explores AI agent workflows for learning, automation, and reproducible experiments.

## Installation
pip install -r requirements.txt

Topics: workflow-agent, orchestration, agentic-ai

Topics: workflow-agent, orchestration, agentic-ai

Topics: workflow-agent, orchestration, agentic-ai",2026-06-15T03:08:27+00:00,sample_fallback,sample_fallback
900132,agent-lab-13,mcp-tool-radar-132,agent-lab-13/mcp-tool-radar-132,https://github.com/agent-lab-13/mcp-tool-radar-132,MCP Tool toolkit for AI Agent ecosystem analysis and course demos.,TypeScript,mcp|tooling|developer-tools,975,195,833,69,2022-10-31T03:08:27+00:00,2026-05-06T03:08:27+00:00,2026-05-04T03:08:27+00:00,Apache-2.0,main,True,False,False,False,19993,18,"# MCP Tool Lab 132

This project explores AI agent workflows for learning, automation, and reproducible experiments.

## Installation
pip install -r requirements.txt

## Quickstart
Run python main.py to launch the demo.

## Demo
Includes examples and screenshots.

## CPU Friendly
Runs on CPU-only Windows 11 environments.

## Docker
A Dockerfile example is provided.

Topics: mcp, tooling, developer-tools

Topics: mcp, tooling, developer-tools

Topics: mcp, tooling, developer-tools

Topics: mcp, tooling, developer-tools

Topics: mcp, tooling, developer-tools",2026-06-15T03:08:27+00:00,sample_fallback,sample_fallback
900133,agent-lab-14,multimodal-agent-radar-133,agent-lab-14/multimodal-agent-radar-133,https://github.com/agent-lab-14/multimodal-agent-radar-133,Multimodal Agent toolkit for AI Agent ecosystem analysis and course demos.,Python,multimodal|vision-language|agent,281,22,139,37,2023-07-28T03:08:27+00:00,2025-05-10T03:08:27+00:00,2025-05-09T03:08:27+00:00,BSD-3-Clause,main,True,False,False,False,12814,5,"# Multimodal Agent Lab 133

This project explores AI agent workflows for learning, automation, and reproducible experiments.

## Installation
pip install -r requirements.txt

Requires GPU acceleration and multiple API key providers.

Experimental status; issues may be stale.

Topics: multimodal, vision-language, agent

Topics: multimodal, vision-language, agent

Topics: multimodal, vision-language, agent",2026-06-15T03:08:27+00:00,sample_fallback,sample_fallback
900134,agent-lab-15,automl-agent-radar-134,agent-lab-15/automl-agent-radar-134,https://github.com/agent-lab-15/automl-agent-radar-134,AutoML Agent toolkit for AI Agent ecosystem analysis and course demos.,Python,automl|mlops|agent,158,7,99,1,2026-03-03T03:08:27+00:00,2026-06-12T03:08:27+00:00,2026-06-11T03:08:27+00:00,Apache-2.0,main,True,False,True,False,80042,25,"# AutoML Agent Lab 134

This project explores AI agent workflows for learning, automation, and reproducible experiments.

## Installation
pip install -r requirements.txt

## Quickstart
Run python main.py to launch the demo.

## Demo
Includes examples and screenshots.

## CPU Friendly
Runs on CPU-only Windows 11 environments.

## Docker
A Dockerfile example is provided.

Topics: automl, mlops, agent

Topics: automl, mlops, agent",2026-06-15T03:08:27+00:00,sample_fallback,sample_fallback
900135,agent-lab-16,data-agent-radar-135,agent-lab-16/data-agent-radar-135,https://github.com/agent-lab-16/data-agent-radar-135,Data Agent toolkit for AI Agent ecosystem analysis and course demos.,Jupyter Notebook,data-agent|analytics|pandas,281,42,204,5,2025-12-29T03:08:27+00:00,2026-06-15T03:08:27+00:00,2026-06-15T03:08:27+00:00,NOASSERTION,main,True,False,True,False,62525,35,"# Data Agent Lab 135

This project explores AI agent workflows for learning, automation, and reproducible experiments.

## Installation
pip install -r requirements.txt

## Quickstart
Run python main.py to launch the demo.

## Demo
Includes examples and screenshots.

Topics: data-agent, analytics, pandas",2026-06-15T03:08:27+00:00,sample_fallback,sample_fallback
900136,agent-lab-00,coding-agent-radar-136,agent-lab-00/coding-agent-radar-136,https://github.com/agent-lab-00/coding-agent-radar-136,Coding Agent toolkit for AI Agent ecosystem analysis and course demos.,Python,coding-agent|codex|automation,5177,508,3956,338,2023-04-06T03:08:27+00:00,2025-05-01T03:08:27+00:00,2025-05-01T03:08:27+00:00,BSD-3-Clause,main,True,True,False,False,88094,7,"# Coding Agent Lab 136

This project explores AI agent workflows for learning, automation, and reproducible experiments.

## Installation
pip install -r requirements.txt

Topics: coding-agent, codex, automation

Topics: coding-agent, codex, automation

Topics: coding-agent, codex, automation",2026-06-15T03:08:27+00:00,sample_fallback,sample_fallback
900137,agent-lab-01,rag-agent-radar-137,agent-lab-01/rag-agent-radar-137,https://github.com/agent-lab-01/rag-agent-radar-137,RAG Agent toolkit for AI Agent ecosystem analysis and course demos.,Python,rag|llm|retrieval,848,123,284,16,2024-06-15T03:08:27+00:00,2026-05-24T03:08:27+00:00,2026-05-23T03:08:27+00:00,NOASSERTION,main,True,False,True,False,78060,25,"# RAG Agent Lab 137

This project explores AI agent workflows for learning, automation, and reproducible experiments.

## Installation
pip install -r requirements.txt

## Quickstart
Run python main.py to launch the demo.

## Demo
Includes examples and screenshots.

## CPU Friendly
Runs on CPU-only Windows 11 environments.

## Docker
A Dockerfile example is provided.

Topics: rag, llm, retrieval

Topics: rag, llm, retrieval

Topics: rag, llm, retrieval

Topics: rag, llm, retrieval",2026-06-15T03:08:27+00:00,sample_fallback,sample_fallback
900138,agent-lab-02,research-agent-radar-138,agent-lab-02/research-agent-radar-138,https://github.com/agent-lab-02/research-agent-radar-138,Research Agent toolkit for AI Agent ecosystem analysis and course demos.,TypeScript,research-agent|paper|workflow,2161,254,1843,152,2026-03-20T03:08:27+00:00,2025-05-09T03:08:27+00:00,2025-05-05T03:08:27+00:00,BSD-3-Clause,main,True,False,True,False,30170,26,"# Research Agent Lab 138

This project explores AI agent workflows for learning, automation, and reproducible experiments.

## Installation
pip install -r requirements.txt

Requires GPU acceleration and multiple API key providers.

Experimental status; issues may be stale.

Topics: research-agent, paper, workflow

Topics: research-agent, paper, workflow",2026-06-15T03:08:27+00:00,sample_fallback,sample_fallback
900139,agent-lab-03,workflow-agent-radar-139,agent-lab-03/workflow-agent-radar-139,https://github.com/agent-lab-03/workflow-agent-radar-139,Workflow Agent toolkit for AI Agent ecosystem analysis and course demos.,Python,workflow-agent|orchestration|agentic-ai,679,107,300,43,2026-04-17T03:08:27+00:00,2026-06-10T03:08:27+00:00,2026-06-09T03:08:27+00:00,MIT,main,True,False,True,False,9241,123,"# Workflow Agent Lab 139

This project explores AI agent workflows for learning, automation, and reproducible experiments.

## Installation
pip install -r requirements.txt

## Quickstart
Run python main.py to launch the demo.

## Demo
Includes examples and screenshots.

## CPU Friendly
Runs on CPU-only Windows 11 environments.

## Docker
A Dockerfile example is provided.

Topics: workflow-agent, orchestration, agentic-ai

Topics: workflow-agent, orchestration, agentic-ai",2026-06-15T03:08:27+00:00,sample_fallback,sample_fallback
900140,agent-lab-04,mcp-tool-radar-140,agent-lab-04/mcp-tool-radar-140,https://github.com/agent-lab-04/mcp-tool-radar-140,MCP Tool toolkit for AI Agent ecosystem analysis and course demos.,TypeScript,mcp|tooling|developer-tools,2099,296,1634,160,2026-04-30T03:08:27+00:00,2026-06-05T03:08:27+00:00,2026-06-03T03:08:27+00:00,Apache-2.0,main,True,True,True,False,16986,414,"# MCP Tool Lab 140

This project explores AI agent workflows for learning, automation, and reproducible experiments.

## Installation
pip install -r requirements.txt

## Quickstart
Run python main.py to launch the demo.

## Demo
Includes examples and screenshots.

Topics: mcp, tooling, developer-tools

Topics: mcp, tooling, developer-tools",2026-06-15T03:08:27+00:00,sample_fallback,sample_fallback
900141,agent-lab-05,multimodal-agent-radar-141,agent-lab-05/multimodal-agent-radar-141,https://github.com/agent-lab-05/multimodal-agent-radar-141,Multimodal Agent toolkit for AI Agent ecosystem analysis and course demos.,Python,multimodal|vision-language|agent,4755,526,966,342,2022-11-01T03:08:27+00:00,2024-07-28T03:08:27+00:00,2024-07-24T03:08:27+00:00,BSD-3-Clause,main,True,True,False,False,61493,7,"# Multimodal Agent Lab 141

This project explores AI agent workflows for learning, automation, and reproducible experiments.

## Installation
pip install -r requirements.txt

Topics: multimodal, vision-language, agent

Topics: multimodal, vision-language, agent

Topics: multimodal, vision-language, agent

Topics: multimodal, vision-language, agent

Topics: multimodal, vision-language, agent",2026-06-15T03:08:27+00:00,sample_fallback,sample_fallback
